partner,Nom,mandate,state,signature_date,last_debit_date
002295,AMPA CEIP RIERA DE RIBES,22950035180000000000000000000000000,esborrany,2014-10-01,2017-10-27
002296,AMPA INSTITUT MONTSERRAT COLOMER,22960037030000000000000000000000000,valid,2014-10-20,2017-11-10
002297,AMPA IES CABRILS,22970014370000000000000000000000000,valid,2015-08-01,2017-11-10
002298,AMPA ESCOLA GILPE,22980010630000000000000000000000000,valid,2014-10-01,2017-11-10
002299,AMPA CEIP TEIDE,22990037520000000000000000000000000,valid,2016-10-01,2017-11-10
002300,AMPA ESCOLA VILAMAR,23000036400000000000000000000000000,valid,2014-12-01,2017-10-27
002301,AMPA IES MARTA MATA,23010015160000000000000000000000000,valid,2017-11-01,2017-11-24
002310,AMPA INSTITUT LA LLAUNA,23100034450000000000000000000000000,valid,2017-09-01,2017-10-27
002311,AMPA ESCOLA ROSER CAPDEVILA,23110005820000000000000000000000000,valid,2014-10-01,2017-10-27
002312,AMPA EB EL NIU,23120024140000000000000000000000000,valid,2015-02-24,2017-10-27
002313,AMPA ESCOLA ELS ESTANYS,23130010110000000000000000000000000,valid,2017-10-01,2017-10-27
002314,AMPA ESCOLA MOLI DE VENT,23140012220000000000000000000000000,valid,2017-11-01,2017-11-24
002315,AMPA LLAR D'INFANTS DEU POMETES,23150016420000000000000000000000000,valid,2014-10-01,2017-10-27
002316,AMPA CEIP AMISTAT,23160024310000000000000000000000000,valid,2016-11-01,2017-10-27
002317,AMPA IES JOSEP LLUIS SERT,23170014920000000000000000000000000,valid,2014-10-14,2017-10-27
002318,AMPA LLAR D'INFANTS L'ESQUIROL,23180038430000000000000000000000000,esborrany,2014-11-18,2017-11-10
002319,AFA INSTITUT ESTEVE ALBERT,23190025330000000000000000000000000,esborrany,2015-02-23,2017-10-27
002320,AMPA INSTITUT PLA MARCELL,23200016990000000000000000000000000,esborrany,2014-09-26,2017-10-27
002321,AMPA IES  LACETÀNIA,23210024260000000000000000000000000,valid,2014-10-01,2017-11-10
002322,AMPA INSTITUT DE VILAFANT,23220015880000000000000000000000000,valid,2014-10-01,2017-10-27
002327,AMPA CEIP ENRIC GRANADOS,23270002100000000000000000000000000,esborrany,2015-03-05,2017-10-27
002328,AMPA SOL DEL CEIP MOLI NOU,23280017070000000000000000000000000,valid,2018-06-01,2017-10-27
002329,AMPA IES PERE VIVES VICH,23290024120000000000000000000000000,valid,2015-08-01,2017-10-27
002330,AMPA SES BAGES SUD,23300016920000000000000000000000000,esborrany,2014-10-01,2017-10-27
002331,AMPA ESCOLA PALAU D'AMETLLA,23310004950000000000000000000000000,valid,2015-02-25,2017-10-27
002332,AMPA ESCOLA SERRA DE MIRALLES,23320013630000000000000000000000000,valid,2014-10-01,2017-10-27
002333,AMPA EBM ST.ANDREU BARCA EL CAVALLET,23330022940000000000000000000000000,valid,2014-10-01,2015-10-19
002334,AFA ESCOLA L'UNIVERS,23340013870000000000000000000000000,valid,2015-03-06,2017-10-27
002335,AMPA EBM LA LLAR D'INFANTS,23350008260000000000000000000000000,valid,2014-10-22,2017-10-27
002336,AMPA INS EUCLIDES,23360014680000000000000000000000000,valid,2014-10-01,2016-10-13
002337,AMPA CEIP TRENTAPASSES,23370024100000000000000000000000000,valid,2015-03-09,2017-10-27
002338,AMPA ESCOLA ELS AIGÜEROLS,23380024520000000000000000000000000,valid,2014-10-14,2017-10-27
002339,AMPA ESCOLA DELS ENCANTS,23390002080000000000000000000000000,esborrany,2014-10-14,2017-11-10
002340,AMPA CEIP SANT SERNI,23400006450000000000000000000000000,esborrany,2015-02-23,2017-10-27
002341,AMPA JOSEP GUINOVART,23410037380000000000000000000000000,valid,2015-02-24,2017-11-10
002342,AMPA EB NENES I NENS,23420033860000000000000000000000000,valid,2014-10-01,2017-10-27
002343,AMPA INS LLUÍS DE PEGUERA,23430023900000000000000000000000000,valid,2014-10-23,2017-10-27
002344,AMPA EBM SANT GENIS,23440008650000000000000000000000000,valid,2015-03-06,2017-10-27
002345,AMPA CEIP FORALLAC,23450030490000000000000000000000000,valid,2014-10-01,2017-10-27
002346,AMPA ESCOLA COR DE MARIA-SANT JOSEP,23460009660000000000000000000000000,valid,2014-10-01,2017-10-27
002347,AMPA EB VAPOR BUXEDA NOU,23470022810000000000000000000000000,esborrany,2017-10-01,2017-10-27
002349,AMPA LLAR PATUFET,23490031040000000000000000000000000,valid,2016-10-01,2017-11-24
002351,AMPA IES GUILLEM CATÀ,23510033090000000000000000000000000,valid,2014-10-30,2017-10-27
002353,AMPA CEIP PONENT,23530028100000000000000000000000000,valid,2014-10-01,2017-11-10
002354,AFA ESCOLA CONGRÉS-INDIANS,23540034710000000000000000000000000,valid,2015-11-01,2017-10-27
002355,AMPA EB CREU ALTA,23550007960000000000000000000000000,esborrany,2014-11-21,2017-10-27
002356,AMPA  LLAR D'INFANTS D'ALFARRÀS,23560030710000000000000000000000000,esborrany,2014-10-01,2017-11-10
002357,AMPA CEIP JACINT VERDAGUER,23570022050000000000000000000000000,valid,2015-12-01,2017-11-10
002360,AMPA EEI EL GAVOT,23600023880000000000000000000000000,valid,2016-10-01,2017-10-27
002362,AMPA ESCOLA DEL BOSC,23620028120000000000000000000000000,valid,2015-10-07,2017-10-27
002363,AMPA ESCOLA SALESIANA SANTA MARIA DE RIPOLL,23630013140000000000000000000000000,valid,2016-11-01,2017-10-27
002364,AMPA ESCOLA DOLORS MARTÍ I BADIA,23640026730000000000000000000000000,valid,2014-10-01,2017-11-10
002365,AMPA COL.LEGI SANTA MARTA,23650031410000000000000000000000000,valid,2016-07-01,2017-11-10
002366,AMPA ESCOLA  LA SERRETA,23660034460000000000000000000000000,valid,2015-03-03,2017-10-27
002367,AMPA ESCOLA MARE DE DEU DE LA GUARDIOLA,23670011800000000000000000000000000,valid,2015-03-02,2017-11-10
002368,AMPA INS LES VINYES,23680027400000000000000000000000000,valid,2015-10-01,2017-10-27
002369,AMPA ESCOLA LES PLANES,23690028380000000000000000000000000,valid,2014-10-21,2017-10-27
002370,AMPA ESCOLA MONTNEGRE,23700012260000000000000000000000000,valid,2015-03-26,2017-10-27
002371,AMPA ESCOLA LA CABANA,23710021810000000000000000000000000,valid,2016-10-01,2017-10-27
002372,AMPA ESCOLA SANT JORDI,23720013430000000000000000000000000,valid,2016-11-01,2017-10-27
002373,AMPA ESCOLA PORT BADALONA,23730033660000000000000000000000000,valid,2015-02-23,2017-10-27
002374,AMPA  del SES de Maçanet de la Selva,23740023870000000000000000000000000,valid,2015-08-01,2017-10-27
002375,AMPA IES ALEXANDRE DE RIQUER,23750036730000000000000000000000000,valid,2015-08-01,2017-10-27
002376,AMPA LLAR D'INFANTS QUITXALLA,23760016760000000000000000000000000,esborrany,2014-10-27,2017-10-27
002377,AMPA ESCOLA  LES CODINETES,23770036480000000000000000000000000,esborrany,2014-10-10,2017-10-27
002378,AMPA EBM EL COTXET,23780007990000000000000000000000000,esborrany,2014-10-14,2017-10-27
002379,AMPA CENTRE ESCOLAR EMPORDA,23790007110000000000000000000000000,valid,2016-10-01,2017-10-27
002380,AMPA INSTITUT SES LA MIQUELA,23800016270000000000000000000000000,valid,2014-10-23,2017-10-27
002381,AMPA ESCOLA EL ROURE,23810010040000000000000000000000000,valid,2017-09-01,2017-10-27
002382,AMPA ESCOLA LES OLIVERES,23820011530000000000000000000000000,valid,2014-10-01,2015-10-19
002384,AMPA ESCOLA VALLDAURA,23840013900000000000000000000000000,esborrany,2017-09-01,2017-10-27
002385,AMPA ESCOLA ENXANETA VILADECANS,23850024280000000000000000000000000,valid,2014-10-01,2017-11-10
002386,AMPA INS ABAT OLIBA,23860014220000000000000000000000000,valid,2015-02-23,2017-10-27
002387,AMPA IES FREDERIC MARTI CARRERAS,23870014740000000000000000000000000,esborrany,2015-02-26,2017-10-27
002388,AMPA EBM PAM I PIPA,,,2014-11-18,2017-10-27
002389,AMPA  EB ELS BOLETS,23890007510000000000000000000000000,esborrany,2014-10-01,2017-10-27
002390,AMPA INSTITUT AUBENÇ,23900015780000000000000000000000000,esborrany,2014-10-01,2018-05-29
002391,AMPA EB BON PASTOR,23910007310000000000000000000000000,esborrany,2014-10-01,2017-10-27
002392,AMPA INSTITUT DE DOSRIUS,23920015870000000000000000000000000,valid,2015-02-23,2017-10-27
002393,AMPA EB CUCUTRAS,23930007370000000000000000000000000,valid,2014-10-01,2017-10-27
002394,AMPA ESCOLA SANTA COLOMA,23940023860000000000000000000000000,esborrany,transferència ,transferència 
002396,AMPA INSTITUT-ESCOLA LES VINYES,23960015900000000000000000000000000,valid,2014-10-01,2017-11-10
002397,AMPA EBM VALLDAURA,23970008580000000000000000000000000,valid,2014-10-01,2017-10-27
002398,AMPA INSTITUT  TARRAGONA,23980016300000000000000000000000000,esborrany,2014-10-01,2017-11-24
002399,AMPA EBM EL TRAMVIA BLAU,23990038300000000000000000000000000,valid,2015-03-03,2017-10-27
002400,AMPA EBM GALATEA,24000031540000000000000000000000000,esborrany,2015-02-27,2018-03-29
002401,AMPA ESCOLA RIERA ALTA,24010012990000000000000000000000000,valid,2014-10-01,2017-10-27
002402,AMPA EB EL PATUFET,24020008000000000000000000000000000,esborrany,2014-10-01,2017-10-27
002403,AFA IES FRONT MARÍTIM,24030024610000000000000000000000000,valid,2015-02-24,2017-11-10
002404,AMPA EB EL MONTORI,24040007450000000000000000000000000,valid,2014-10-01,2017-10-27
002405,AMPA ESCOLA VIC-CENTRE,24050023850000000000000000000000000,valid,2018-01-01,2017-11-10
002406,AMPA ESCOLA FEDERICO GARCIA LORCA,24060037740000000000000000000000000,esborrany,2016-07-01,2017-11-10
002407,AMPA EBM EL CARGOL,24070007400000000000000000000000000,valid,2014-10-01,2018-05-29
002409,AMPA ESCOLA SANT ESTEVE  ZER EL CARDENER,24090033560000000000000000000000000,esborrany,2014-10-01,2017-11-10
002410,AFA EBM LA FARINERA,24100031910000000000000000000000000,valid,2015-02-27,2017-10-27
002411,AMPA ESCOLA TERESA GODES I DOMENECH,24110035800000000000000000000000000,esborrany,2014-09-26,2017-11-10
002412,AMPA EBM L'ESQUIROL,24120008370000000000000000000000000,valid,2014-10-01,2017-10-27
002413,AMIPA EB TRAPELLES,24130008660000000000000000000000000,esborrany,2017-11-01,2017-11-24
002414,AMPA ESCOLA MOGENT,24140023020000000000000000000000000,valid,2015-02-25,2017-11-10
002415,AMPA IES VIDRERES,24150015640000000000000000000000000,valid,2016-10-01,2017-10-27
002416,AMPA EBM COLLSEROLA,24160007940000000000000000000000000,esborrany,2016-10-01,2017-11-10
002417,AMPA  ESCOLA ANTONI TOUS,24170029810000000000000000000000000,valid,2017-02-01,2017-11-24
002418,AMPA ESCOLA BRESSOL MARRECS,24180026980000000000000000000000000,valid,2014-10-01,2017-11-10
002419,AMPA CEIP MEDITERRÀNIA,24190004430000000000000000000000000,esborrany,2014-10-01,2017-11-10
002420,AMPA SES VALLBONA D'ANOIA,24200037280000000000000000000000000,valid,2014-10-23,2017-10-27
002421,AMPA ESCOLA TIZIANA,24210013810000000000000000000000000,valid,2015-02-20,2017-10-27
002422,AMPA CENTRE EDUCATIU GOAR,24220007100000000000000000000000000,valid,2014-10-01,2017-11-10
002423,AMPA EB MPAL EL TRENET,24230008460000000000000000000000000,esborrany,2015-08-01,2017-10-27
002424,AMPA ESCOLA BRASIL,24240034500000000000000000000000000,esborrany,2015-05-25,2017-11-10
002425,AMPA L'ESPURNA,24250037780000000000000000000000000,valid,2014-10-01,2017-10-27
002426,AMPA INSTITUT CAN JOFRESA,24260015810000000000000000000000000,valid,2017-10-01,2017-10-27
002427,AMPA ESCOLA PERE VIVER I AYMERICH,24270005200000000000000000000000000,valid,2015-02-23,2017-10-27
002428,AMPA LLAR D'INFANTS M. JOAN XXIII,24280016710000000000000000000000000,valid,2015-03-24,2017-10-27
002429,AMPA EB LA QUITXALLA,24290026740000000000000000000000000,valid,2014-10-01,2017-11-10
002430,AMPA EBM ICÀRIA,24300008160000000000000000000000000,valid,2017-09-01,2017-10-27
002431,AMPA EBM CAN BACARDÍ,24310023830000000000000000000000000,valid,2017-10-01,2017-11-28
002432,AMPA EB EL TREN,24320007590000000000000000000000000,valid,2014-12-07,2017-10-27
002433,AMPA EB L'HORTET DE DELTEBRE,24330031510000000000000000000000000,esborrany,2014-10-01,2017-10-27
002434,AMPA EBM LA MAR,24340023820000000000000000000000000,valid,2015-02-25,2017-11-10
002435,AMPA EBM BELLMUNT,24350007830000000000000000000000000,valid,2015-08-01,2017-11-10
002436,AMPA EBM LA CASA DE LES FLORS,24360008190000000000000000000000000,esborrany,2014-10-01,2017-11-10
002437,AMPA EBM LA CASA DELS ARBRES,24370035320000000000000000000000000,valid,2014-10-01,2017-11-10
002438,AMPA EBM NIC,24380008440000000000000000000000000,esborrany,2014-10-24,2017-11-10
002440,AMPA ESCOLA SANTA AGNÈS DE MALANYANES,24400013190000000000000000000000000,esborrany,2016-07-01,2017-11-10
002441,AMPA INSTITUT GABRIELA MISTRAL,24410015960000000000000000000000000,esborrany,2014-10-01,2017-11-10
002442,AMPA INSTITUT PUIG CASTELLAR,24420026990000000000000000000000000,valid,2014-10-01,2017-11-10
002443,AMPA ESCOLA MONSENYOR GIBERT,24430023040000000000000000000000000,valid,2014-10-01,2017-11-10
002444,AMPA EB VAILETS,24440008670000000000000000000000000,valid,2017-03-01,2017-11-10
002445,AMPA INSTITUT SERRA DE MIRAMAR,24450023840000000000000000000000000,valid,2014-10-01,2016-10-13
002446,AMPA EBM LA FASSINA,24460032660000000000000000000000000,esborrany,2014-10-01,2017-10-27
002447,AMPA EB ELS PLANÇONS,24470036760000000000000000000000000,valid,2014-10-01,2017-10-27
002448,AMPA EB L'OLIVERA,24480025720000000000000000000000000,esborrany,2015-05-25,2017-10-27
002449,AMPA EB LA CASA DELS CONTES,24490038630000000000000000000000000,valid,2014-10-20,2017-10-27
002450,AMPA ESCOLA LA BÒBILA,24500011130000000000000000000000000,esborrany,2014-10-06,2017-11-10
002451,AMPA ESCOLA JAUME I,24510010790000000000000000000000000,valid,2015-03-05,2017-10-27
002452,AMPA EBM L'HARMONIA,24520022630000000000000000000000000,valid,2016-10-01,2017-11-10
002453,AFA BELLAVISTA,24530009220000000000000000000000000,esborrany,2017-09-01,2017-11-10
002454,A.F.A ESCOLA BALANDRAU,24540012390000000000000000000000000,esborrany,2015-08-01,2017-11-10
002455,AMPA ESCOLA POLINYÀ,24550028210000000000000000000000000,valid,2018-01-01,2017-11-10
002456,AMPA ESCOLA SANT AGUSTÍ,24560013230000000000000000000000000,valid,2014-10-01,2017-10-27
002457,AMPA IES SANT JUST DESVERN,24570032350000000000000000000000000,valid,2014-09-30,2017-10-27
002458,AMPA INSTITUT BELLVITGE,24580030350000000000000000000000000,valid,2014-10-01,2017-11-10
002459,AMPA ESCOLA ROSER CAPDEVILA,24590032280000000000000000000000000,valid,2014-10-01,2017-10-27
002460,AFA ESCOLA PACO CANDEL,24600036660000000000000000000000000,valid,2014-10-01,2017-10-27
002462,AMPA INSTITUT ANTONI POUS I ARGILA,24620030610000000000000000000000000,valid,2015-10-01,2017-10-27
002463,AMPA ESCOLA LES ARRELS,24630011460000000000000000000000000,valid,2014-10-01,2017-10-27
002464,AMPA CEE CONCHA ESPINA,24640037300000000000000000000000000,esborrany,2016-10-01,2017-10-27
002466,AMPA EB MUNICIPAL DEL SECÀ,24660008560000000000000000000000000,valid,2016-10-01,2017-11-28
002467,AMPA EBM PARC DE LA PEGASO,24670008490000000000000000000000000,valid,2016-10-01,2017-10-27
002468,AMPA ESCOLA PUIGSOLER,24680026440000000000000000000000000,valid,2017-09-01,2017-10-27
002469,AMPA EBMV SERRA DE SANFERM,24690029680000000000000000000000000,esborrany,2016-02-01,2017-10-27
002470,AMPA ESCOLA JAUME SALVATELLA,24700023780000000000000000000000000,valid,2015-03-02,2017-10-27
002471,AMPA INSTITUT  TIANA,24710030200000000000000000000000000,valid,2017-10-01,2017-10-27
002473,AMPA EB SOL SOLET,,,2014-10-01,2017-11-10
002474,AMPA INSTITUT LA MITJANA,24740037850000000000000000000000000,esborrany,2015-02-25,2017-11-10
002475,AMPA EB GARDENY,24750033230000000000000000000000000,esborrany,2015-08-01,2017-10-27
002476,AMPA AULA MUNICIPAL DE MÚSICA,24760000230000000000000000000000000,valid,2015-08-01,2017-11-10
002477,AMPA ESCOLA JOSEFINA IBAÑEZ,24770008890000000000000000000000000,valid,2014-11-19,2017-10-27
002478,AMPA LLAR D'INFANTS LO CARRILET,24780027850000000000000000000000000,valid,2015-12-01,2017-10-27
002479,AMPA EBM MARINA,24790027510000000000000000000000000,valid,transferència ,transferència 
002481,AMPA ESCOLA SANTO TOMÁS,24810013540000000000000000000000000,esborrany,2018-07-01,2017-10-27
002482,AMPA COL.LEGI RESIDENCIA L'ARBOÇ,24820031230000000000000000000000000,valid,2016-10-01,2017-11-10
002483,AMPA EBM LA GINESTA,24830008240000000000000000000000000,valid,2015-02-09,2017-10-27
002484,AMPA ESCOLA FELIU I VEGUES,24840010390000000000000000000000000,esborrany,2014-10-17,2017-10-27
002485,AFA EESA / CPD INSTITUT DEL TEATRE,24850032670000000000000000000000000,valid,2015-08-01,2017-11-28
002486,AMPA EBM CAMP DE L'ARPA,24860035310000000000000000000000000,esborrany,2015-10-01,2016-10-13
002487,AMPA ESCOLA DE MÚSICA I DANSA,24870009770000000000000000000000000,valid,2014-10-01,2017-10-27
002488,AMPA EB EL PETIT PRINCEP,,,2016-02-01,2017-10-27
002489,AMPA ESCOLA TORRELAMEU,24890023770000000000000000000000000,valid,2014-09-19,2017-11-10
002490,AFA EB DOLORS CANALS,24900021770000000000000000000000000,valid,2014-10-01,2017-10-27
002491,AMPA IES PIUS FONT I QUER,24910015370000000000000000000000000,valid,2016-10-01,2017-10-27
002492,AMPA INSTITUT EUROPA,24920014870000000000000000000000000,esborrany,2017-09-01,2017-11-10
002493,AMPA LLAR D'INFANTS ELS NAPETS,24930036790000000000000000000000000,valid,2015-03-03,2017-10-27
002495,AMPA EBM LA PINEDA,24950033570000000000000000000000000,valid,Transferència,Transferència
002496,AFA EBM CAN NOVELL,24960007910000000000000000000000000,valid,2014-10-24,2017-10-27
002498,AMPA EB TABALET,24980023630000000000000000000000000,valid,2014-10-02,2017-10-27
002499,AMPA LLAR D'INFANTS ELS GALLARETS,24990024400000000000000000000000000,valid,2015-02-24,2017-10-27
002500,AMPA EBM JÚPITER,25000024510000000000000000000000000,valid,2014-10-01,2017-10-27
002501,AMPA EBM LES FIGUERETES,25010008350000000000000000000000000,valid,2017-09-01,2017-10-27
002502,AMPA INSTITUT RAFAEL DE CAMPALANS,25020036000000000000000000000000000,valid,2016-10-01,2017-11-10
002503,AMPA ESCOLA LLANARS,25030023760000000000000000000000000,valid,2014-10-01,2017-11-10
002504,AMiPA LLAR D'INFANTS EL CARRILET,25040000200000000000000000000000000,valid,2014-10-24,2017-11-10
002505,AMPA INSTITUT CELRÀ,25050015840000000000000000000000000,valid,2014-11-11,2017-11-10
002506,AMPA EB MAR I CEL,25060007800000000000000000000000000,valid,2015-04-19,2017-11-10
002507,AMPA EB CAVALL FORT,25070007330000000000000000000000000,valid,2014-10-14,2017-11-10
002508,AMPA ESCOLA MARIUS TORRES,25080033650000000000000000000000000,esborrany,2017-10-01,2017-11-10
002509,AMPA ESCOLA VILAROJA,25090013980000000000000000000000000,valid,2014-10-22,2017-10-27
002510,AMPA ESCOLA FONT DE LA POLVORA,25100010460000000000000000000000000,valid,2014-10-07,2017-11-10
002511,AMPA EBM LA CASA DEL PARC,25110008200000000000000000000000000,valid,2015-03-11,2017-10-27
002512,AMPA INSTITUT MONTSERRAT MIRÓ I VILA,25120015250000000000000000000000000,esborrany,2014-10-01,2017-11-10
002513,AMPA EBM CAN CARALLEU,25130025740000000000000000000000000,valid,2015-01-05,2017-11-24
002514,AMPA ESCOLA SANT MARTÍ,25140013520000000000000000000000000,valid,2016-10-01,2017-10-27
002515,AMPA EB ELS MENUTS,25150033640000000000000000000000000,valid,2015-01-05,2017-10-27
002516,"AMPA LLAR D'INFANTS "" LA BOIRETA""",25160008180000000000000000000000000,valid,2015-01-05,2017-10-27
002517,AMPA EB MONTFLORIT,25170008450000000000000000000000000,valid,2014-10-27,2017-11-10
002518,AMPA EB CERDANYOLA,25180035850000000000000000000000000,esborrany,2014-10-01,2017-10-27
002519,AMPA EBM L'ALIANÇA,25190023750000000000000000000000000,valid,2015-02-25,2017-11-10
002520,AMPA EB LA CUNA,25200007690000000000000000000000000,valid,2014-10-23,2017-10-27
002521,AMPA ESCOLA PEPA COLOMER,25210023730000000000000000000000000,valid,2016-10-01,2017-11-10
002522,AMPA EB LA MIRACULOSA,25220007720000000000000000000000000,valid,2014-10-13,2017-11-10
002523,AMPA LLAR D'INFANTS BLAU CEL,,,2014-10-01,2017-11-10
002524,AMPA ESCOLA ROCABRUNA,25240013030000000000000000000000000,valid,2017-11-01,2017-11-24
002525,AMPA EB LA RIERETA,25250007750000000000000000000000000,valid,2014-10-01,2017-11-10
002526,AMPA EBM EL BOSQUET,25260007980000000000000000000000000,esborrany,2014-10-23,2017-11-10
002527,AFA EBM ESQUITX DE SANT MARTI,25270000090000000000000000000000000,esborrany,2015-02-24,2017-10-27
002528,AMPA INSTITUT LA TALAIA,25280039550000000000000000000000000,esborrany,2014-10-16,2017-11-10
002529,AMPA EB BALDUFES DE CAMÓS,25290007260000000000000000000000000,esborrany,transferència ,transferència 
002530,AFA EBM COBI,25300025750000000000000000000000000,valid,2014-10-01,2017-10-27
002531,AMPA ESCOLA SERRA MAJOR,25310013660000000000000000000000000,valid,2014-11-11,2017-11-10
002532,AMPA ESCOLA TERESA SUBIRATS,25320032320000000000000000000000000,valid,2014-10-01,2017-11-10
002533,AMPA ESCOLA LA GINESTA,25330036780000000000000000000000000,valid,2014-10-01,2016-10-13
002534,AMPA ESCOLA D'ALCANO,25340029790000000000000000000000000,valid,2018-07-01,2017-10-27
002535,AMPA ESCOLA D'ALFES,25350009700000000000000000000000000,valid,2014-10-01,2017-11-10
002536,AMPA EB MUNICIPAL VAILET,25360023720000000000000000000000000,valid,2015-08-01,2017-11-10
002537,AMPA INSTITUT VACARISSES,25370016320000000000000000000000000,valid,2014-10-01,2017-10-27
002538,AFA EBM DIAGONAL MAR,25380000070000000000000000000000000,valid,2016-10-01,2017-10-27
002539,AMPA IES ANTON BUSQUETS I PUNSET,25390014300000000000000000000000000,valid,2017-09-01,2017-10-27
002540,AMPA LLAR D'INFANTS PÚBLICA LA BALDUFA,25400038210000000000000000000000000,valid,2015-08-01,2017-10-27
002541,AMPA COL·LEGI EL CASAL,25410033610000000000000000000000000,valid,2014-09-29,2017-06-26
002542,AMPA INSTITUT JONQUERES,25420023060000000000000000000000000,valid,2014-10-14,2017-11-10
002543,AMPA LLAR D'INFANTS ESTEL GIRONELLA-BASSACS,25430033580000000000000000000000000,valid,2015-03-05,2017-10-27
002544,AMPA LLI BADABADOC,25440035170000000000000000000000000,valid,2014-10-01,2017-11-10
002545,AMPA ESCOLA SALA I BADRINAS,25450013130000000000000000000000000,valid,2014-09-30,2017-10-27
002546,AMPA IES CAL GRAVAT,25460037370000000000000000000000000,esborrany,2018-02-01,2017-10-27
002547,AMPA INSTITUT INVESTIGADOR BLANXART,25470036240000000000000000000000000,valid,2016-10-01,2017-10-27
002548,AMPA ESCOLA GINESTA,25480033850000000000000000000000000,esborrany,2014-10-01,2017-10-27
002549,AMPA INSTITUT ESCOLA MEDITERRANI,25490037530000000000000000000000000,valid,2016-10-01,2017-11-10
002550,AMPA INSTITUT DEL TER,25500032760000000000000000000000000,valid,2017-09-01,2017-11-10
002551,AMPA EL SUCRE LLAR D'INFANTS,25510036340000000000000000000000000,esborrany,2015-03-05,2017-10-27
002552,AMIPA INSTITUT LA GARROTXA,25520016050000000000000000000000000,valid,2017-10-01,2017-10-27
